item_id,item_type,source_table,source_id,item_label,current_value,knowledge_status,knowledge_method,evidence_level,recommended_sources,rationale,direct_expert_validation,optional_expert_review
KVI-0159,ingredient_benefit,ingredient_benefits.csv,64,Glycolic Acid -> brightening,strength_score=6,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0160,ingredient_benefit,ingredient_benefits.csv,65,Gluconolactone -> exfoliating,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0161,ingredient_benefit,ingredient_benefits.csv,66,Gluconolactone -> hydrating,strength_score=4,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0162,ingredient_benefit,ingredient_benefits.csv,67,Gluconolactone -> brightening,strength_score=4,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0163,ingredient_benefit,ingredient_benefits.csv,68,Lactobionic Acid -> exfoliating,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0164,ingredient_benefit,ingredient_benefits.csv,69,Lactobionic Acid -> hydrating,strength_score=4,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0165,ingredient_benefit,ingredient_benefits.csv,70,Ascorbyl Glucoside -> brightening,strength_score=7,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0166,ingredient_benefit,ingredient_benefits.csv,71,Ascorbyl Glucoside -> basic_support,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0167,ingredient_benefit,ingredient_benefits.csv,72,Sodium Ascorbyl Phosphate -> brightening,strength_score=7,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0168,ingredient_benefit,ingredient_benefits.csv,73,Sodium Ascorbyl Phosphate -> acne_care,strength_score=4,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0169,ingredient_benefit,ingredient_benefits.csv,74,Sodium Ascorbyl Phosphate -> basic_support,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0170,ingredient_benefit,ingredient_benefits.csv,75,Magnesium Ascorbyl Phosphate -> brightening,strength_score=7,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0171,ingredient_benefit,ingredient_benefits.csv,76,Magnesium Ascorbyl Phosphate -> basic_support,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0172,ingredient_benefit,ingredient_benefits.csv,77,Alpha-Arbutin -> brightening,strength_score=8,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0173,ingredient_benefit,ingredient_benefits.csv,78,Glycyrrhiza Glabra Root Extract -> brightening,strength_score=6,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0174,ingredient_benefit,ingredient_benefits.csv,79,Glycyrrhiza Glabra Root Extract -> soothing,strength_score=6,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0175,ingredient_benefit,ingredient_benefits.csv,80,Tranexamic Acid -> brightening,strength_score=8,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0176,ingredient_benefit,ingredient_benefits.csv,81,Tocopherol -> basic_support,strength_score=6,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0177,ingredient_benefit,ingredient_benefits.csv,82,Tocopherol -> barrier_repair,strength_score=4,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0178,ingredient_benefit,ingredient_benefits.csv,83,Retinyl Palmitate -> brightening,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0179,ingredient_benefit,ingredient_benefits.csv,84,Retinyl Palmitate -> basic_support,strength_score=4,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0180,ingredient_benefit,ingredient_benefits.csv,85,Bakuchiol -> basic_support,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0181,ingredient_benefit,ingredient_benefits.csv,86,Bakuchiol -> brightening,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0182,ingredient_benefit,ingredient_benefits.csv,87,Adenosine -> basic_support,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0183,ingredient_benefit,ingredient_benefits.csv,88,Caffeine -> basic_support,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0184,ingredient_benefit,ingredient_benefits.csv,89,Caffeine -> soothing,strength_score=3,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0185,ingredient_benefit,ingredient_benefits.csv,90,Zinc Oxide -> sunscreen_filter,strength_score=9,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0186,ingredient_benefit,ingredient_benefits.csv,91,Zinc Oxide -> soothing,strength_score=3,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0187,ingredient_benefit,ingredient_benefits.csv,92,Titanium Dioxide -> sunscreen_filter,strength_score=9,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0188,ingredient_benefit,ingredient_benefits.csv,93,Avobenzone -> sunscreen_filter,strength_score=8,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0189,ingredient_benefit,ingredient_benefits.csv,94,Octocrylene -> sunscreen_filter,strength_score=7,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0190,ingredient_benefit,ingredient_benefits.csv,95,Bemotrizinol -> sunscreen_filter,strength_score=9,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0191,ingredient_benefit,ingredient_benefits.csv,96,Bisoctrizole -> sunscreen_filter,strength_score=9,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0192,ingredient_benefit,ingredient_benefits.csv,97,Diethylamino Hydroxybenzoyl Hexyl Benzoate -> sunscreen_filter,strength_score=9,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0193,ingredient_benefit,ingredient_benefits.csv,98,Ethylhexyl Triazone -> sunscreen_filter,strength_score=9,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0194,ingredient_benefit,ingredient_benefits.csv,99,Melaleuca Alternifolia Leaf Oil -> acne_care,strength_score=4,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0195,ingredient_benefit,ingredient_benefits.csv,100,Aqua -> basic_support,strength_score=3,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0196,ingredient_benefit,ingredient_benefits.csv,101,Dimethicone -> barrier_repair,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0197,ingredient_benefit,ingredient_benefits.csv,102,Dimethicone -> basic_support,strength_score=6,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0198,ingredient_benefit,ingredient_benefits.csv,103,Petrolatum -> barrier_repair,strength_score=8,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0199,ingredient_benefit,ingredient_benefits.csv,104,Petrolatum -> hydrating,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0200,ingredient_benefit,ingredient_benefits.csv,105,Mineral Oil -> barrier_repair,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0201,ingredient_benefit,ingredient_benefits.csv,106,Mineral Oil -> basic_support,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0202,ingredient_benefit,ingredient_benefits.csv,107,Caprylic/Capric Triglyceride -> barrier_repair,strength_score=4,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0203,ingredient_benefit,ingredient_benefits.csv,108,Caprylic/Capric Triglyceride -> basic_support,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0204,ingredient_benefit,ingredient_benefits.csv,109,Cetearyl Alcohol -> barrier_repair,strength_score=4,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0205,ingredient_benefit,ingredient_benefits.csv,110,Cetearyl Alcohol -> basic_support,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0206,ingredient_benefit,ingredient_benefits.csv,111,Cetyl Alcohol -> barrier_repair,strength_score=4,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0207,ingredient_benefit,ingredient_benefits.csv,112,Cetyl Alcohol -> basic_support,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0208,ingredient_benefit,ingredient_benefits.csv,113,Stearyl Alcohol -> barrier_repair,strength_score=4,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0209,ingredient_benefit,ingredient_benefits.csv,114,Stearyl Alcohol -> basic_support,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0210,ingredient_benefit,ingredient_benefits.csv,115,Butylene Glycol -> hydrating,strength_score=6,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0211,ingredient_benefit,ingredient_benefits.csv,116,Butylene Glycol -> basic_support,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0212,ingredient_benefit,ingredient_benefits.csv,117,Propanediol -> hydrating,strength_score=6,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0213,ingredient_benefit,ingredient_benefits.csv,118,Propanediol -> basic_support,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0214,ingredient_benefit,ingredient_benefits.csv,119,Dipropylene Glycol -> hydrating,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0215,ingredient_benefit,ingredient_benefits.csv,120,Dipropylene Glycol -> basic_support,strength_score=4,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0216,ingredient_benefit,ingredient_benefits.csv,121,Trehalose -> hydrating,strength_score=6,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0217,ingredient_benefit,ingredient_benefits.csv,122,Trehalose -> basic_support,strength_score=4,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0218,ingredient_benefit,ingredient_benefits.csv,123,Betaine -> hydrating,strength_score=6,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0219,ingredient_benefit,ingredient_benefits.csv,124,Betaine -> soothing,strength_score=4,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0220,ingredient_benefit,ingredient_benefits.csv,125,Xylitol -> hydrating,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0221,ingredient_benefit,ingredient_benefits.csv,126,Xylitol -> basic_support,strength_score=4,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0222,ingredient_benefit,ingredient_benefits.csv,127,Arginine -> hydrating,strength_score=4,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0223,ingredient_benefit,ingredient_benefits.csv,128,Arginine -> basic_support,strength_score=4,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0224,ingredient_benefit,ingredient_benefits.csv,129,Sodium Lactate -> hydrating,strength_score=6,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0225,ingredient_benefit,ingredient_benefits.csv,130,Sodium Lactate -> basic_support,strength_score=4,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0226,ingredient_benefit,ingredient_benefits.csv,131,Polysorbate 20 -> basic_support,strength_score=3,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0227,ingredient_benefit,ingredient_benefits.csv,132,Carbomer -> basic_support,strength_score=3,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0228,ingredient_benefit,ingredient_benefits.csv,133,Xanthan Gum -> basic_support,strength_score=3,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0229,ingredient_benefit,ingredient_benefits.csv,134,Phenoxyethanol -> basic_support,strength_score=3,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0230,ingredient_benefit,ingredient_benefits.csv,135,Ethylhexylglycerin -> basic_support,strength_score=4,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0231,ingredient_benefit,ingredient_benefits.csv,136,Disodium EDTA -> basic_support,strength_score=3,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0232,ingredient_benefit,ingredient_benefits.csv,137,Sodium Benzoate -> basic_support,strength_score=3,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0233,ingredient_benefit,ingredient_benefits.csv,138,Potassium Sorbate -> basic_support,strength_score=3,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0234,ingredient_benefit,ingredient_benefits.csv,139,Citric Acid -> basic_support,strength_score=3,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0235,ingredient_benefit,ingredient_benefits.csv,140,Citric Acid -> exfoliating,strength_score=2,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0236,ingredient_benefit,ingredient_benefits.csv,141,Sodium Hydroxide -> basic_support,strength_score=2,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0237,ingredient_benefit,ingredient_benefits.csv,142,Oryza Sativa Bran Extract -> brightening,strength_score=4,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0238,ingredient_benefit,ingredient_benefits.csv,143,Oryza Sativa Bran Extract -> basic_support,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0239,ingredient_benefit,ingredient_benefits.csv,144,Saccharide Isomerate -> hydrating,strength_score=7,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
KVI-0240,ingredient_benefit,ingredient_benefits.csv,145,Saccharide Isomerate -> basic_support,strength_score=5,source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;CosIng;curated literature synthesis,"Benefit tag dan skor digunakan sebagai bobot keputusan fuzzy, bukan klaim medis atau jaminan hasil.",not_performed,available_if_required
